code_metier;nom_usuel;adresse;code_postal;code_insee;code_dpt;code_reg;nom_commune;x_wgs84;y_wgs84
SSP00018950101;ANCIENS ETABLISSEMENTS BOILLETOT;BD CHARLES DE GAULLE À QUILLAN;11500;11304;11;76;QUILLAN;2.183736;42.870163
SSP00019040101;HUNTSMAN SAS;USINE DE LA PLAINE;11500;11304;11;76;QUILLAN;2.1916375;42.90454
SSP00024280101;AGENCES D'EXPLOITATION EDF ET GDF;1 Pl De La Resistance;81000;81004;81;76;ALBI;2.141967;43.93556
SSP00024010101;COKERIE DE CARMAUX;SAINT BENOIT DE CARMAUX;81400;81060;81;76;CARMAUX;2.1387155;44.05709
SSP00062740101;TLC;56 ROUTE DE PARIS;77340;77373;77;11;PONTAULT COMBAULT;2.5915022;48.778732
SSP00024010101;COKERIE DE CARMAUX;SAINT BENOIT DE CARMAUX;81400;81244;81;76;SAINT BENOIT DE CARMAUX;2.1387155;44.05709
SSP00041540101;DOCKS PETROLIERS;ROUTE DE GENÈVE;89600;89345;89;27;SAINT FLORENTIN;3.7396183;47.99658
SSP00024340101;MOLINA SARL (RENOV' EMBAL);ZA DES ATELIERS CENTRAUX  PLATEAU DE POULS;81400;81244;81;76;SAINT BENOIT DE CARMAUX;2.140593;44.054375
SSP00025070101;ABC ex SPCV ex VIEILLE MONTAGNE et KUHLMAN;VIVIEZ;12110;12305;12;76;VIVIEZ;2.218247;44.548088
SSP00027270101;CENTRE EDF GDF SERVICES GARONNE ET TARN (Ancienne usine à gaz);41 AVENUE DU GÉNÉRAL DE GAULLE;81100;81065;81;76;CASTRES;2.245506;43.607967
SSP00025090101;GRAVIERE DE GRANDCHAMP ET LA PAYSSIERE;FLAGNAC;12300;12101;12;76;FLAGNAC;2.2372441;44.60399
SSP00028120101;LIMES ET RAPES;ROUTE DE VILLEFRANCHE;81160;81257;81;76;SAINT JUERY;2.2208345;43.94665
SSP00025150101;UMICORE  LAUBAREDE;VIVIEZ;12110;12305;12;76;VIVIEZ;2.2188435;44.559742
SSP41254900101;Ancien site d'extraction et de traitement du minerai de Cessat (secteur minier d'Asprières);;;46085;46;76;CUZAC;2.1497238;44.574112
SSP41254890101;Ancien site d'extraction et de traitement du minerai de Gasquie (secteur minier d'Asprières);;;46085;46;76;CUZAC;2.1556304;44.589664
SSP41254890101;Ancien site d'extraction et de traitement du minerai de Gasquie (secteur minier d'Asprières);;;46101;46;76;FELZINS;2.1556304;44.589664
SSP00003900101;Ancien pressing S.A.R.L ARCEAUX 17;17 BOULEVARD DES ARCEAUX;34080;34172;34;76;MONTPELLIER;3.8649669;43.611404
SSP00041520101;PNEU LAURENT;AVALLON;89200;89025;89;27;AVALLON;3.9627688;47.489326
SSP00038860101;BRENNTAG (ex. ORCHIDIS);R.N. 555;83920;83085;83;93;LA MOTTE;6.507691;43.4837
SSP00057310101;MULTISAC;LA PÉPINÈRE;43000;43157;43;84;LE PUY EN VELAY;3.8818731;45.00426
SSP00038090101;Parc industriel de la Pompignane;;34000;34172;34;76;MONTPELLIER;3.905714;43.616295
SSP00020480101;Agence d'Exploitation d'EDF GDF;BOULEVARD DE STRASBOURG;34080;34172;34;76;MONTPELLIER;3.8857198;43.604004
SSP00037610101;Godeloup (ex-Lory);"12, 14 Bd Du General Duvivier";53500;53096;53;52;ERNEE;-0.9339522;48.296288
SSP00020610101;SHELL avenue de Maurin;MAS OLIVIER CD 116 MONTPELLIER;34080;34172;34;76;MONTPELLIER;3.8736196;43.580795
SSP00006400101;PAPETERIES MATUSSIERE ET FOREST;PROCHE DU 29 AVENUE DE LA LIBERTÉ;73500;73117;73;84;FOURNEAUX;6.6458507;45.191307
SSP00038810101;"VALEOR (ex PIZZORNO, ex FIRMENICH - COMPS)";LA GRANGE;83840;83044;83;93;COMPS SUR ARTUBY;6.515192;43.71226
SSP00056360101;ancienne décharge de Castellane;RAVIN DE SAVOYE;04120;04039;04;93;CASTELLANE;6.5061665;43.83664
SSP00052200101;SEDAMD ex Paul Despré;LIEU-DIT LE BOURG;72130;72323;72;52;SAINT VICTEUR;0.03842559;48.323364
SSP00056340101;CRASSIER RIO TINTO ALCAN (Ex Péchiney);ZONE INDUSTRIELLE;05120;05006;05;93;L'ARGENTIERE LA BESSEE;6.5576587;44.784054
SSP00056480101;"ancienne décharge de Guillestre ""la gagière""";LA GAGIÈRE;05600;05065;05;93;GUILLESTRE;6.6089635;44.66646
SSP00018380101;Zone Industrielle Portuaire de Brest;RUE JEAN-CHARLES CHEVILLOTTE;29200;29019;29;53;BREST;-4.448566;48.38627
SSP00056450101;ancienne décharge;MÉOUILLES;04170;04173;04;93;SAINT ANDRE LES ALPES;6.5308657;43.952957
SSP00049510101;Décharge industrielle;HAMEAU PRA-REBOUL;05310;05122;05;93;LA ROCHE DE RAME;6.592237;44.72065
SSP00016100101;Ancienne décharge de la Rofinière;LA ROFINIÈRE;35140;35304;35;53;SAINT OUEN DES ALLEUX;-1.4746733;48.324364
SSP00003860101;Agence EDF-GDF Services de Fougères (Ancienne UAG);1 RUE DE LA MOUSSAIS;35300;35115;35;53;FOUGERES;-1.1900623;48.346474
SSP00037720101;Ernedis;57 AVENUE ARISTIDE BRIAND;53500;53096;53;52;ERNEE;-0.92629814;48.29631
SSP00008840101;Ancienne décharge du bourg;CHEMIN DU CLOS SOUS LES PORTES;35250;35007;35;53;AUBIGNE;-1.6325501;48.295643
SSP00051990101;ENGIE – UAG;152 AVENUE DE PARIS;94190;94078;94;11;VILLENEUVE SAINT GEORGES;2.447472;48.735268
SSP00055320101;"ANCIEN SITE "" USINE A GAZ """;RUE DE LA PISCINE;72600;72180;72;52;MAMERS;0.37237522;48.354004
SSP00010100101;Ancienne décharge du Grand Chevrigé;LE GRAND CHEVRIGÉ;35140;35280;35;53;SAINT HILAIRE DES LANDES;-1.3440795;48.331455
SSP00008500101;Ancienne décharge de l'Aumaillerie;L''AUMAILLERIE;35133;35021;35;53;BEAUCE;-1.1729703;48.341026
SSP00003870101;TEN CAT ENBI (ex CREATEC ROLLERS);ZI DE L’AUMAILLERIE- 13 RUE HENRI BECQUEREL;35133;35324;35;53;LA SELLE EN LUITRE;-1.1703207;48.330856
SSP00015770101;Ancienne décharge de la Gomeriais;LA GOMERIAIS;35140;35178;35;53;MEZIERES SUR COUESNON;-1.4381776;48.300175
SSP00052260101;Ancien dépôt d'ordure ménagère;LES GRANDES BRETONNIÈRES;53500;53096;53;52;ERNEE;-0.9255346;48.32492
SSP00052270101;Ancien dépôt de ferrailles;LA TRICONNIÈRE;53100;53064;53;52;CHATILLON SUR COLMONT;-0.78365856;48.331585
SSP00052320101;Ancienne décharge d'ordures ménagères;LA JEUSSERIE;53500;53096;53;52;ERNEE;-0.9307127;48.327465
SSP00052330101;Ancienne décharge d'ordures ménagères;RUE LE BIGNON;53100;53064;53;52;CHATILLON SUR COLMONT;-0.73159903;48.339424
SSP00045100101;Forage fuyard 89 (Pechelbronn);DANS UNE PROPRIÉTÉ PRIVÉE PARCELLE 243;67360;67110;67;44;DURRENBACH;7.760943;48.902332
SSP00040630101;MUNSCH-GULDEN;17 RUE DES ORFEVRES;67290;67538;67;44;WINGEN SUR MODER;7.3853445;48.919815
SSP00012740101;Ancienne décharge de la Salle;LA SALLE;22400;22077;22;53;HENANSAL;-2.452267;48.538883
SSP00007320101;Ancienne décharge du Cam;LE VERN;29490;29075;29;53;GUIPAVAS;-4.3996983;48.42784
SSP00007300101;Station de déballastage (CCI  -  BREST );ZONE INDUSTRIELLE PORTUAIRE;29200;29019;29;53;BREST;-4.445485;48.38825
SSP00012070101;Ancienne décharge de Nesnay;NESNAY;29410;29202;29;53;PLOUNEOUR MENEZ;-3.8863962;48.427517
SSP00007470101;Ancienne usine à gaz;63 RUE POULLIC AL LOR;29200;29019;29;53;BREST;-4.471835;48.388103
SSP00007540101;Ancienne décharge de la grève des courses;CHEMIN DES NOUETTES;22360;22106;22;53;LANGUEUX;-2.711096;48.518898
SSP00007540101;Ancienne décharge de la grève des courses;CHEMIN DES NOUETTES;22360;22278;22;53;SAINT BRIEUC;-2.711096;48.518898
SSP00018810101;Entreprise SALIOU Jean-Claude;PONT CORFF;29820;29069;29;53;GUILERS;-4.5858245;48.413887
SSP00022940101;ANCIENNE SAVONNERIE ETABLISSEMENTS RENAUD-LUCIENNE;21 RUE DE LA VILLETTE;22440;22215;22;53;PLOUFRAGAN;-2.7802513;48.503757
SSP00023040101;Ancienne usine à gaz;117 RUE DU LÉGUÉ;22000;22278;22;53;SAINT BRIEUC;-2.7565913;48.523525
SSP00052230101;Ancienne décharge du Val;LE VAL;22170;22234;22;53;PLOUVARA;-2.900798;48.504707
SSP00006970101;Ancienne décharge et ancien stockage de déchets de marées noires du Spernot;179 BOULEVARD DE L''EUROPE;29200;29019;29;53;BREST;-4.5134525;48.413116
SSP00018440101;Ancienne décharge du Port;PORT DE COMMERCE;29200;29019;29;53;BREST;-4.4686913;48.382484
SSP00011800101;Ancienne décharge de Kerzéven;KERZÉVEN;29400;29131;29;53;LOCMELAR;-4.069508;48.44446
SSP00012080101;Ancienne décharge du Dividou;VILLINIC;29410;29202;29;53;PLOUNEOUR MENEZ;-3.9005456;48.440613
SSP00012340101;Ancienne décharge de la Motte;LA MOTTE;29450;29277;29;53;SIZUN;-4.050835;48.40272
SSP00012760101;Ancienne décharge de la Ville Indeloup;LA VILLE INDELOUP;22120;22081;22;53;HILLION;-2.6316602;48.513416
SSP00015240101;Ancienne décharge de Pen Suler;PEN SULER;22390;22249;22;53;PONT MELVEZ;-3.27545;48.481766
SSP00026710101;Ancienne décharge de Quenhuel;QUENHUEL;22160;22037;22;53;LA CHAPELLE NEUVE;-3.424063;48.46523
SSP00015230101;Ancienne décharge de Dour Goas Hallec;TY-PERSON;22390;22249;22;53;PONT MELVEZ;-3.2742174;48.45982
SSP00015630101;Ancienne décharge de la Côte Thomine;COTE THOMINE;22440;22372;22;53;TREMUSON;-2.8408773;48.516247
SSP00016880101;Ancienne décharge de la Ville Biot;LA VILLE BIOT;22950;22360;22;53;TREGUEUX;-2.7041135;48.4851
SSP00018460101;Ancienne usine à gaz;32-34 RUE DE LA SOURCE;29200;29019;29;53;BREST;-4.5031424;48.38901
SSP00018960101;Ancienne décharge de Keronvel;KERONVEL;29810;29201;29;53;PLOUMOGUER;-4.690169;48.398537
SSP00028070101;Ancienne décharge des Madrais d'En Bas;LES MADRAIS D''EN BAS;22800;22170;22;53;PLAINE HAUTE;-2.8686843;48.44419
SSP00018870101;Ancienne décharge de Gaudina;GAUDINA;29217;29190;29;53;PLOUGONVELIN;-4.743936;48.33298
SSP00019080101;Ancien stockage de déchets de marées noires de Port Poullic ar Lor;PORT POULLIC AR LOR;29200;29019;29;53;BREST;-4.4648886;48.386543
SSP00051300101;Ancienne décharge de l'ancien aérodrome;LA LANDE;22440;22215;22;53;PLOUFRAGAN;-2.811015;48.511898
SSP00019250101;Ancienne décharge de Coat Enez;COAT ENEZ;29280;29212;29;53;PLOUZANE;-4.594153;48.39135
SSP00022560101;Ancienne décharge des Clos des Vergers;LES CLOS DES VERGERS;22440;22144;22;53;LA MEAUGON;-2.8418295;48.50471
SSP00050830101;BECHTET;AVENUE DU DOCTEUR GALLOUEDEC;72250;72231;72;52;PARIGNE L'EVEQUE;0.37076876;47.92749
SSP00022530101;Ancienne décharge des Aubiers;LES AUBIERS;22120;22081;22;53;HILLION;-2.6651018;48.49521
SSP00022550101;Ancienne décharge du Fiche;LE FICHE;22120;22081;22;53;HILLION;-2.6358976;48.475155
SSP00022710101;Ancienne décharge de Craffaud;CRAFFAUD;22960;22176;22;53;PLEDRAN;-2.7833982;48.44786
SSP00022790101;Ancienne décharge des Tronchets;LES TRONCHETS;22440;22215;22;53;PLOUFRAGAN;-2.8277059;48.47078
SSP00051310101;Ancienne décharge de la Pommeraie;LA LANDE COMMUNE;22440;22215;22;53;PLOUFRAGAN;-2.8260536;48.503563
SSP00022860101;Ancienne décharge du Pont de Pierre;LE PONT DE PIERRE;22440;22215;22;53;PLOUFRAGAN;-2.8097682;48.50876
SSP00022890101;Ancienne décharge du Terrain de Manoeuvre;LES CROIX;22440;22215;22;53;PLOUFRAGAN;-2.789978;48.48091
SSP00048540101;BARDET MARCEL;7 RUE DU 8 MAI 1945;37360;37249;37;24;SONZAY;0.46097407;47.5253
SSP00023460101;Ancienne décharge des Forges;LES FORGES;22390;22013;22;53;BOURBRIAC;-3.1763;48.48988
SSP00026200101;Ancienne décharge de Kerdrequen;KERDREQUEN;22160;22025;22;53;CALLAC;-3.4607327;48.428898
SSP00029090101;Ancienne usine à gaz;40 RUE DE LA GARE;35800;35093;35;53;DINARD;-2.0616605;48.63124
SSP00026830101;Ancienne décharge du Chemin de l'Ourmel;CHEMIN DE L''OURMEL;22400;22093;22;53;LAMBALLE;-2.514701;48.480537
SSP00027450101;Ancienne décharge de la route de la Forêt;ROUTE DE LA FORÊT;22160;22132;22;53;LOHUEC;-3.5184484;48.460155
SSP00028640101;Ancienne décharge du Runio d'en haut;LE RUNIO D''EN HAUT;22170;22206;22;53;PLOUAGAT;-3.0104702;48.50611
SSP00028410101;Ancienne décharge du Moulin du Roy;LE MOULIN DU ROY;22720;22189;22;53;PLESIDY;-3.138753;48.446793
SSP00007970101;Ancienne décharge de la Folleville;LA FOLLEVILLE;35111;35116;35;53;LA FRESNAIS;-1.8349881;48.576744
SSP00008880101;Ancienne décharge du Château Baguer;CHÂTEAU BAGUER;35120;35009;35;53;BAGUER MORVAN;-1.7794026;48.50083
SSP00047530101;Ancienne décharge du Christ;LE CHRIST;22390;22249;22;53;PONT MELVEZ;-3.2884493;48.473763
SSP00051320101;Ancienne décharge de la rue des Cotrelles;RUE DES COTRELLES;22440;22215;22;53;PLOUFRAGAN;-2.8130207;48.500557
SSP00052000101;Ancienne décharge des Caves des landelles;LES CAVES DES LANDELLES;22120;22246;22;53;POMMERET;-2.6424263;48.467392
SSP00016960101;Ancienne décharge des Landes;LES LANDES;22490;22368;22;53;TREMEREUC;-2.0490572;48.564224
SSP00007980101;Ancienne décharge des Tables Eons;LES TABLES EONS;35430;35358;35;53;LA VILLE ES NONAIS;-1.9512855;48.539238
SSP00007940101;Ancienne décharge des Bruyères;LA BRUYÈRE;35430;35070;35;53;CHATEAUNEUF D'ILLE ET VILAINE;-1.920966;48.56089
SSP00007960101;Ancienne décharge de La Rue Maraze;rue Maraze;;35132;35;53;HIREL;-1.8003356;48.59959
SSP00029100101;AUTOMAXI INTERNATIONAL;13 RUE AUGUSTIN FRESNEL- ZI NORD;35400;35288;35;53;SAINT MALO;-1.9896691;48.650867
SSP00008040101;Ancienne décharge des Prateaux;LES PRATEAUX;35114;35255;35;53;SAINT BENOIT DES ONDES;-1.8709618;48.60611
SSP00008210101;Ancienne décharge de Malequerre;MALEQUERRE;35430;35314;35;53;SAINT SULIAC;-1.9614967;48.57026
SSP00008000101;Ancienne décharge du Porche;LE PORCHE;35540;35179;35;53;MINIAC MORVAN;-1.886261;48.520195
SSP00008090101;Ancienne décharge du Marais Rabot;RUE DES PRAIRIES;35400;35288;35;53;SAINT MALO;-1.9872286;48.643665
SSP00008120101;Ancienne décharge de Launay Créen;LAUNAY CRÉEN;35400;35288;35;53;SAINT MALO;-1.9954655;48.615807
SSP00009840101;Ancienne décharge de Saint Pétreux;SAINT-PÉTREUX;35540;35224;35;53;PLERGUER;-1.8103269;48.503872
SSP00016370101;Ancienne décharge du Bois au Coq;LE BOIS AU COQ;35120;35246;35;53;ROZ LANDRIEUX;-1.7896364;48.531147
SSP00015660101;Ancienne décharge de la Ville Herry;LA VILLE HERRY;22690;22385;22;53;LA VICOMTE SUR RANCE;-1.9794673;48.496727
SSP00003790101;TOTAL;ROUTE DE BOULOGNE RN1;80132;80149;80;32;BUIGNY SAINT MACLOU;1.8189882;50.152653
SSP00028540101;Ancienne décharge de La Ville Marie;LA VILLE MARIE;22690;22197;22;53;PLEUDIHEN SUR RANCE;-1.9353937;48.53093
SSP00047520101;Ancienne décharge de Kerleau;KERLEAU;22860;22233;22;53;PLOURIVO;-3.0954516;48.737415
SSP00011330101;Ancienne décharge de Kerstéphan;KERSTÉPHAN;22140;22034;22;53;CAVAN;-3.3721826;48.685116
SSP00013950101;DESCAMPS ASSAINISSEMENT;97 RUE DES RÉSISTANTS- BP 62;59280;59017;59;32;ARMENTIERES;2.8707526;50.691696
SSP00044330101;Société ATIP;7 RUE DE ROYE;60280;60156;60;32;CLAIROIX;2.8364244;49.4326
SSP00011730101;Ancienne décharge de Pen ar Stang;PEN AR STANG;29620;29113;29;53;LANMEUR;-3.7417037;48.67501
SSP00012030101;Ancienne décharge de Lannigou;LANNIGOU;29630;29188;29;53;PLOUGASNOU;-3.8232827;48.670586
SSP00012110101;Ancienne décharge de Rescourel;RESCOUREL;29430;29206;29;53;PLOUNEVEZ LOCHRIST;-4.205568;48.62726
SSP00056230101;Ancienne décharge de PARIGNE-L'EVEQUE;LA GOULANDIERE;72250;72231;72;52;PARIGNE L'EVEQUE;0.33940563;47.931137
SSP00012270101;Ancienne décharge de Lanverec;LANVEREC;29250;29259;29;53;SAINT POL DE LEON;-3.9748545;48.648018
SSP00014660101;Ancienne décharge du Bois Thomas;BOIS THOMAS;22300;22113;22;53;LANNION;-3.4107013;48.725456
SSP00015280101;Ancienne décharge de Kergozou;KERGOZOU;22260;22256;22;53;QUEMPER GUEZENNEC;-3.1390743;48.693226
SSP00015270101;Ancienne décharge de Kerbrézellic;KERBRÉZELLIC;22260;22256;22;53;QUEMPER GUEZENNEC;-3.1138217;48.71651
SSP00015310101;Ancienne décharge de Goasper;GOASPER;22300;22265;22;53;ROSPEZ;-3.3885865;48.731842
SSP00015830101;Ancienne décharge de la Haie de Saules;LA HAIE DE SAULES;35250;35197;35;53;MOUAZE;-1.6223193;48.22829
SSP00015150101;Ancienne décharge de Guerguilléguen;GUERGUILLÉGUEN;22300;22226;22;53;PLOUMILLIAU;-3.5445695;48.688435
SSP00024400101;Mégisserie de MIQUELOU;7 RUE DU COLONEL NAUDY;81300;81105;81;76;GRAULHET;2.0045903;43.762184
SSP00015220101;Ancienne décharge de Kerguen;KERGUEN;22450;22247;22;53;POMMERIT JAUDY;-3.2219303;48.716873
SSP00016720101;Ancienne décharge de Prat An Colay;PRAT AN COLAY;22140;22340;22;53;TONQUEDEC;-3.396362;48.67206
SSP00015470101;Ancienne décharge de Kerhuel;KERHUEL;22300;22319;22;53;SAINT MICHEL EN GREVE;-3.545328;48.67309
SSP00019600101;Stockage de déchets de marées noires des Sables Blancs;LES SABLES BLANCS;29241;29133;29;53;LOCQUIREC;-3.6629028;48.691933
SSP00016710101;Ancienne décharge de Ker Meur;KER MEUR;22140;22340;22;53;TONQUEDEC;-3.4187431;48.697475
SSP00018520101;Ancienne décharge de Kerouant;KEROUANT;29670;29079;29;53;HENVIC;-3.9328518;48.63928
SSP00019170101;Stockage de déchets de marées noires de Kervaliou;PLAGE DE KERVALIOU;29233;29030;29;53;CLEDER;-4.1220803;48.692455
SSP00017450101;Ancienne décharge de Kergoal;KERGOAL;29233;29030;29;53;CLEDER;-4.1478367;48.64884
SSP00018860101;Ancienne décharge de Calamarant;CALAMARANT;29252;29186;29;53;PLOUEZOC'H;-3.8150222;48.643887
SSP00019590101;Stockage de déchets de marées noires du Moulin de la Rive;MOULIN DE LA RIVE;29241;29133;29;53;LOCQUIREC;-3.6761262;48.686974
SSP00018050101;Ancienne décharge du Boulien;ZONE D''ACTIVITÉ DU BOULIEN;29241;29133;29;53;LOCQUIREC;-3.6729314;48.683193
SSP00069030101;VANBRUGGHE;81/83 RUE FRANÇOIS MITTERAND;59280;59017;59;32;ARMENTIERES;2.8771284;50.689068
SSP00018530101;Ancienne décharge du Band;LE BAND- MEN AR GROAS;29670;29079;29;53;HENVIC;-3.9316661;48.64174
SSP00019530101;Stockage de déchets de marées noires de Plougouri;PLOUGOURY;29870;29101;29;53;LANDEDA;-4.6039376;48.603615
SSP00018830101;Ancienne décharge de Coat Duff;COAT DUFF;29420;29184;29;53;PLOUENAN;-4.0187907;48.629597
SSP00029870101;SA LUNIJE;208 RUE DE SAINT-PRIX;95150;95607;95;11;TAVERNY;2.1872733;49.02351
SSP00018800101;Ancienne décharge de Méan Toul;MEN ROIGNANT;29250;29273;29;53;SANTEC;-4.033543;48.69881
SSP00019180101;Stockage de déchets de marées noires de An Amied;AN AMIED;29233;29030;29;53;CLEDER;-4.1372995;48.69275
SSP00018980101;Ancienne décharge de Vellinic;TREGUEILLER;29890;29203;29;53;PLOUNEOUR TREZ;-4.318301;48.64574
SSP00021080101;Ancienne décharge du Palud An Hir;PALUD AN HIR- BAIE DE KERNIC;29430;29185;29;53;PLOUESCAT;-4.1945896;48.65355
SSP00019680101;Stockage de déchets de marées noires de Porz Guen;PORZ GUEN;29430;29185;29;53;PLOUESCAT;-4.2130513;48.666553
SSP00019710101;Stockage de déchets de marées noires de Beg ar Diben;RUE DU PORT;29630;29188;29;53;PLOUGASNOU;-3.8296218;48.710304
SSP00019720101;Stockage de déchets de marées noires de Bellec;RUE DE KARREG AN TI;29630;29188;29;53;PLOUGASNOU;-3.816631;48.715908
SSP00019730101;Stockage de déchets de marées noires de Primel-Trégastel;VENELLE DON BOSCO;29630;29188;29;53;PLOUGASNOU;-3.8109703;48.712166
SSP00019740101;Stockage de déchets de marées noires de Milir ar Mesquéau;KERMORAND;29630;29188;29;53;PLOUGASNOU;-3.7816741;48.665283
SSP00025660101;Ancien stockage de déchets de marées noires de Croaz Min;LE YADET;22300;22224;22;53;PLOULEC'H;-3.5200896;48.72772
SSP00020420101;Stockage de déchets de marées noires de Perharidy;PERHARIDY;29680;29239;29;53;ROSCOFF;-4.0102396;48.716038
SSP00020530101;Ancien site de stockage de déchets de marées noires du Faou;LE FAOU;29630;29251;29;53;SAINT JEAN DU DOIGT;-3.7549217;48.688667
SSP00025820101;Ancien stockage de déchets de marées noires de La Pointe de Séhar;LOCQUÉMEAU;22300;22349;22;53;TREDREZ LOCQUEMEAU;-3.583668;48.725155
SSP00020550101;Site de stockage de déchets de marées noires de Plougasnou;PLOUGASNOU;29630;29251;29;53;SAINT JEAN DU DOIGT;-3.7766745;48.69961
SSP00028780101;Ancienne décharge de Creyo;CREYO;22300;22211;22;53;PLOUBEZRE;-3.4305604;48.705044
SSP00020690101;Ancienne décharge de Vilin Vras - Kerigou;GRAND MOULIN;29250;29259;29;53;SAINT POL DE LEON;-3.9715977;48.67313
SSP00064700101;Usine à gaz de Pacy sur Eure;RUE ROGER LEMEUR;27120;27448;27;28;PACY SUR EURE;1.3766971;49.019352
SSP00026490101;Ancienne décharge de Lanveac;LANVEAC;22450;22078;22;53;HENGOAT;-3.2149415;48.74133
SSP00026940101;Ancienne décharge du Moulin de l'Etoile;LE MOULIN DE L''ETOILE;22450;22101;22;53;LANGOAT;-3.3158054;48.717342
SSP00027050101;Ancienne décharge de Belle Fontaine;BELLE FONTAINE;22300;22110;22;53;LANMERIN;-3.3452492;48.741413
SSP00027030101;Ancienne décharge de Rumolin;RUMOLIN;22300;22110;22;53;LANMERIN;-3.3532999;48.735332
SSP00027040101;Ancienne décharge de Saint Julien;SAINT JULIEN;22300;22110;22;53;LANMERIN;-3.3637269;48.745487
SSP00027690101;Ancienne décharge de Goaz Ar Goff;GOAZ AR GOFF;22450;22141;22;53;MANTALLOT;-3.3015037;48.70477
SSP00028480101;Ancienne décharge de Kerameau;KERAMEAU;22310;22194;22;53;PLESTIN LES GREVES;-3.5809782;48.662666
SSP00028600101;Ancienne décharge de Rubellan;RUBELLAN;22260;22204;22;53;PLOEZAL;-3.179394;48.729755
SSP00028770101;Ancienne décharge de Kerfous;KERFOUS;22300;22211;22;53;PLOUBEZRE;-3.4284058;48.684628
SSP00029590101;Ancienne décharge de Ker Beren;KER BEREN;22300;22224;22;53;PLOULEC'H;-3.5178075;48.717117
SSP00051500101;Ancienne décharge du Chef du Bois;LE CHEF DU BOIS;22450;22247;22;53;POMMERIT JAUDY;-3.2451274;48.744263
SSP00051520101;Ancienne décharge de Rugoasvin;RUGOASVIN;22140;22254;22;53;PRAT;-3.3080144;48.674957
SSP00051530101;Ancienne décharge de Kervocu;KERVOCU;22140;22254;22;53;PRAT;-3.2758656;48.699303
SSP00051540101;Ancienne décharge de Launay;LAUNAY;22450;22257;22;53;QUEMPERVEN;-3.3204622;48.72778
SSP00069490101;Ancienne décharge de Planconiat;PLANCONIAT;22140;22034;22;53;CAVAN;-3.3245318;48.708984
SSP00071430101;Ancien centre d'enfouissement technique;LES QUATRE VENTS;22450;22101;22;53;LANGOAT;-3.295191;48.718132
SSP00007340102;Dépôt de mâchefers de Ty Korm;SAINT VELTAS;29250;29192;29;53;PLOUGOULM;-4.0473504;48.64435
SSP00016430101;Ancienne décharge du Pont Roinel;PONT ROINEL;22230;22371;22;53;TREMOREL;-2.30433;48.209442
SSP00069560101;Ancienne usine à gaz de Saint Brévin;AVENUE CLAUDE ROUSSEAU;44250;44154;44;52;SAINT BREVIN LES PINS;-2.165905;47.242947
SSP00012560101;Ancienne décharge du Gros Chêne;LA CAISSE;56350;56001;56;53;ALLAIRE;-2.1952157;47.64171
SSP00043760101;Ancienne décharge du Brambelay;LE BRAMBELAY;56800;56032;56;53;CAMPENEAC;-2.2668693;47.946793
SSP00062080101;com com Océan Marais de monts;CHEMIN DE LA CHAUSSÉE;85550;85012;85;52;LA BARRE DE MONTS;-2.0449166;46.853313
SSP00028570101;Ancienne décharge du Bas du Bourg;LA BAS BOURG;22130;22200;22;53;PLEVEN;-2.317996;48.493362
SSP00064120101;CDF ENERGIE;ZI PORTUAIRE;44550;44103;44;52;MONTOIR DE BRETAGNE;-2.1258082;47.310566
SSP00064270101;Station ELF - Relais Caltex;24 AVENUE DE MINDIN;44250;44154;44;52;SAINT BREVIN LES PINS;-2.1682572;47.265995
SSP6084980101;UGITECH;- Route d'Ocquerre;77440;77257;77;11;LIZY SUR OURCQ;3.028345;49.026787
SSP00069840101;VM  MATERIAUX;42 RUE PASTEUR;44570;44210;44;52;TRIGNAC;-2.1815956;47.319016
SSP00010140101;Ancienne décharge des Rochers;LES ROCHERS;56800;56006;56;53;AUGAN;-2.2402701;47.916595
SSP00011200101;Ancienne décharge du Paty;LANDE DE LA GREZ;56350;56239;56;53;SAINT VINCENT SUR OUST;-2.1386797;47.686836
SSP00010750101;Ancienne décharge de la Butte du Lin;LA BUTTE DU LIN;56130;56147;56;53;NIVILLAC;-2.2123625;47.54923
SSP00010830101;Ancienne décharge de Villons;LES CHAMPS REUX;56380;56180;56;53;PORCARO;-2.1959355;47.920273
SSP00011130101;Ancienne décharge des Buttes des 5 Moulins;CLOTURE MORICE;56220;56221;56;53;SAINT JACUT LES PINS;-2.2253082;47.694523
SSP00021550101;Ancienne décharge de Cambony;MARAIS DE CAMBONY;56130;56212;56;53;SAINT DOLAY;-2.1669297;47.55533
SSP00042620101;Ancienne décharge du Cormier;MOULIN DU CORMIER;56220;56154;56;53;PEILLAC;-2.2310321;47.718082
SSP00028630101;Ancienne décharge de La Ville Hatte;LA VILLE HATTE;22130;22205;22;53;PLOREC SUR ARGUENON;-2.2898147;48.49018
SSP00023520101;Ancienne décharge de la Ville Vain;LA VILLE VAIN;22130;22014;22;53;BOURSEUL;-2.2379;48.489227
